date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:45:47	200672/200672	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2230fe0-644291a2-270b5757ac1a876d;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.12.0	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.eot	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
12:45:47	89444/89444	---M--	200	added ('OK')	font/woff2	etag:%2215d64-644291a2-ef9a317b74cde06;;;%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.12.0	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff2	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
12:45:47	109168/109168	---M--	200	added ('OK')	application/font-woff	etag:%221aa70-644291a2-837a418766342539;;;%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.12.0	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
12:45:47	200512/200512	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2230f40-644291a2-b95bcba0f8b61122;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.12.0	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.ttf	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
12:45:48	301767/301767	---M-Z	200	added ('OK')	image/svg+xml	etag:%2249ac7-644291a2-7fec851ef6971798;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.12.0	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.svg	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
12:45:48	166203/166203	---M--	200	added ('OK')	image/jpeg	etag:%222893b-64623681-d72ea47838279ff9;;;%22	https://mines.lacasadasorte.com.br/wp-content/uploads/2023/05/Backgroud-mina-pc.jpg	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/uploads/2023/05/Backgroud-mina-pc.jpg	(from https://mines.lacasadasorte.com.br/wp-content/uploads/elementor/css/post-18.css?ver=1684158435)
12:45:49	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-644291a2-4ea4ff0a21c424ce;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
12:45:49	341561/341561	---M--	200	added ('OK')	image/png	etag:%2253639-6417ac54-55a9d94d3068fc91;;;%22	https://minadeourovip.com/wp-content/uploads/2023/03/Backgroud-mine-mobile.png	C:/Users/Kaikekizzy/Downloads/Mines/minadeourovip.com/wp-content/uploads/2023/03/Backgroud-mine-mobile.png	(from https://mines.lacasadasorte.com.br/wp-content/uploads/elementor/css/post-18.css?ver=1684158435)
12:45:49	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-644291a2-4ea4ff0a21c424ce;gz%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
12:45:49	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-644291a2-c7b546f66e2ffdbd;;;%22	https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Kaikekizzy/Downloads/Mines/mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://mines.lacasadasorte.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
